minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
916,1,1,65493,115124,2833,3318
917,1,1,65499,115134,2827,3312
918,1,1,65499,115134,2824,3308
919,1,1,65496,115128,2821,3304
920,1,1,65492,115122,2823,3308
921,1,1,65497,115130,2836,3322
922,1,1,65496,115128,2830,3316
923,1,1,65497,115130,2826,3310
924,1,1,65493,115124,2819,3302
925,1,1,65497,115130,2815,3298
926,1,1,65496,115128,2823,3308
927,1,1,65504,115142,2832,3318
928,1,1,65492,115122,2821,3304
929,1,1,65498,115132,2825,3310
930,1,1,65500,115136,2825,3310
931,1,1,65496,115128,2817,3300
932,1,1,65494,115126,2820,3304
933,1,1,65512,115156,2861,3352
934,1,1,65511,115156,2866,3358
935,1,1,65512,115156,2855,3344
936,1,1,65515,115162,2864,3356
937,1,1,65520,115170,2856,3346
938,1,1,65512,115156,2857,3348
939,1,1,65508,115150,2853,3342
940,1,1,65510,115154,2864,3356
941,1,1,65513,115158,2855,3344
942,1,1,65503,115140,2864,3356
943,1,1,65512,115156,2858,3348
944,1,1,65510,115154,2847,3336
945,1,1,65511,115156,2855,3344
946,1,1,65512,115156,2860,3350
947,1,1,65511,115156,2860,3350
948,1,1,65512,115156,2853,3342
949,1,1,65518,115168,2863,3354
950,1,1,65518,115168,2844,3332
951,1,1,65512,115156,2848,3336
952,1,1,65518,115168,2851,3340
953,1,1,65510,115154,2844,3332
954,1,1,65514,115160,2845,3332
955,1,1,65514,115160,2846,3334
956,1,1,65512,115156,2858,3348
957,1,1,65516,115164,2848,3336
958,1,1,65512,115156,2852,3342
959,1,1,65512,115156,2848,3336
960,1,1,65508,115150,2847,3336
961,1,1,65512,115156,2839,3326
962,1,1,65512,115156,2845,3332
963,1,1,65511,115156,2841,3328
964,1,1,65508,115150,2847,3336
965,1,1,65507,115148,2840,3328
966,1,1,65511,115156,2836,3322
967,1,1,65512,115156,2837,3324
968,1,1,65507,115148,2838,3324
969,1,1,65507,115148,2838,3324
970,1,1,65512,115156,2836,3322
971,1,1,65506,115146,2831,3316
972,1,1,65508,115150,2834,3320
973,1,1,65510,115154,2829,3314
974,1,1,65515,115162,2839,3326
975,1,1,65509,115152,2830,3316
976,1,1,65513,115158,2830,3316
977,1,1,65513,115158,2825,3310
978,1,1,65518,115168,2830,3316
979,1,1,65514,115160,2839,3326
980,1,1,65512,115156,2826,3310
981,1,1,65513,115158,2819,3302
982,1,1,65511,115156,2822,3306
983,1,1,65509,115152,2819,3302
984,1,1,65516,115164,2818,3302
985,1,1,65519,115170,2820,3304
986,1,1,65508,115150,2806,3288
987,1,1,65515,115162,2813,3296
988,1,1,65516,115164,2817,3300
989,1,1,65510,115154,2808,3290
990,1,1,65513,115158,2817,3300
991,1,1,65520,115170,2811,3294
992,1,1,65510,115154,2808,3290
993,1,1,65512,115156,2806,3288
994,1,1,65514,115160,2799,3280
995,1,1,65512,115156,2791,3270
996,1,1,65516,115164,2791,3270
997,1,1,65512,115156,2789,3268
998,1,1,65516,115164,2787,3266
999,1,1,65508,115150,2784,3262
1000,1,1,65507,115148,2780,3256
1001,1,1,65508,115150,2784,3262
1002,1,1,65511,115156,2770,3246
1003,1,1,65510,115154,2768,3242
1004,1,1,65519,115170,2757,3230
1005,1,1,65509,115152,2761,3234
1006,1,1,65507,115148,2756,3228
1007,1,1,65515,115162,2753,3226
1008,1,1,65516,115164,2741,3212
1009,1,1,65516,115164,2743,3214
1010,1,1,65515,115162,2744,3214
1011,1,1,65509,115152,2736,3206
1012,1,1,65513,115158,2719,3186
1013,1,1,65511,115156,2727,3194
1014,1,1,65519,115170,2724,3192
1015,1,1,65515,115162,2714,3180
1016,1,1,65514,115160,2717,3182
1017,1,1,65514,115160,2705,3168
1018,1,1,65506,115146,2708,3172
1019,1,1,65515,115162,2691,3152
1020,1,1,65509,115152,2692,3154
1021,1,1,65514,115160,2687,3148
1022,1,1,65511,115156,2680,3140
1023,1,1,65514,115160,2675,3134
1024,1,1,65515,115162,2671,3130
1025,1,1,65512,115156,2668,3126
1026,1,1,65512,115156,2664,3120
1027,1,1,65515,115162,2660,3116
1028,1,1,65515,115162,2655,3110
1029,1,1,65516,115164,2649,3104
1030,1,1,65511,115156,2637,3090
1031,1,1,65514,115160,2637,3090
1032,1,1,65524,115178,2623,3072
1033,1,1,65514,115160,2621,3070
1034,1,1,65513,115158,2614,3062
1035,1,1,65516,115164,2618,3066
1036,1,1,65520,115170,2602,3048
1037,1,1,65528,115184,2603,3050
1038,1,1,65515,115162,2597,3042
1039,1,1,65516,115164,2596,3042
1040,1,1,65514,115160,2590,3034
1041,1,1,65518,115168,2584,3028
1042,1,1,65516,115164,2573,3014
